-0.015408,-97.662
-0.015898,-97.358
-0.016387,-97.045
-0.016875,-96.722
-0.017361,-96.39
-0.017846,-96.049
-0.018329,-95.698
-0.018811,-95.338
-0.019291,-94.969
-0.01977,-94.59
-0.020247,-94.202
-0.020722,-93.805
-0.021196,-93.399
-0.021667,-92.984
-0.022137,-92.56
-0.022605,-92.127
-0.023071,-91.685
-0.023535,-91.234
-0.023996,-90.774
-0.024456,-90.305
-0.024913,-89.827
-0.025369,-89.341
-0.025821,-88.846
-0.026272,-88.342
-0.02672,-87.829
-0.027166,-87.308
-0.027609,-86.779
-0.02805,-86.241
-0.028488,-85.694
-0.028923,-85.139
-0.029356,-84.576
-0.029786,-84.004
-0.030213,-83.425
-0.030637,-82.837
-0.031059,-82.241
-0.031478,-81.637
-0.031893,-81.024
-0.032306,-80.404
-0.032715,-79.776
-0.033122,-79.141
-0.033525,-78.497
-0.033925,-77.846
-0.034322,-77.187
-0.034716,-76.52
-0.035106,-75.846
-0.035493,-75.165
-0.035877,-74.476
-0.036257,-73.78
-0.036634,-73.076
-0.037007,-72.366
-0.037377,-71.648
-0.037743,-70.923
-0.038105,-70.191
-0.038464,-69.453
-0.038819,-68.707
-0.03917,-67.955
-0.039518,-67.196
-0.039861,-66.43
-0.040201,-65.658
-0.040537,-64.88
-0.040869,-64.095
-0.041197,-63.303
-0.041521,-62.506
-0.041841,-61.702
-0.042156,-60.892
-0.042468,-60.077
-0.042776,-59.255
-0.043079,-58.427
-0.043378,-57.594
-0.043673,-56.755
-0.043964,-55.911
-0.04425,-55.06
-0.044532,-54.205
-0.04481,-53.344
-0.045083,-52.478
-0.045352,-51.607
-0.045616,-50.73
-0.045876,-49.849
-0.046132,-48.963
-0.046383,-48.071
-0.046629,-47.176
-0.046871,-46.275
-0.047108,-45.37
-0.04734,-44.46
-0.047568,-43.546
-0.047791,-42.628
-0.04801,-41.706
-0.048224,-40.779
-0.048433,-39.848
-0.048637,-38.914
-0.048836,-37.976
-0.049031,-37.033
-0.04922,-36.088
-0.049405,-35.138
-0.049585,-34.186
-0.04976,-33.229
-0.049931,-32.27
-0.050096,-31.307
-0.050256,-30.342
-0.050411,-29.373
-0.050562,-28.401
-0.050707,-27.427
-0.050847,-26.45
-0.050982,-25.47
-0.051113,-24.488
-0.051238,-23.503
-0.051358,-22.516
-0.051473,-21.527
-0.051583,-20.536
-0.051688,-19.543
-0.051787,-18.547
-0.051882,-17.55
-0.051971,-16.552
-0.052055,-15.551
-0.052134,-14.55
-0.052208,-13.546
-0.052277,-12.542
-0.05234,-11.536
-0.052398,-10.529
-0.052452,-9.5207
-0.052499,-8.5118
-0.052542,-7.5021
-0.05258,-6.4916
-0.052612,-5.4805
-0.052639,-4.4689
-0.05266,-3.4569
-0.052677,-2.4445
-0.052688,-1.4319
-0.052694,-0.41925
-0.052695,0.59346
-0.052691,1.6061
-0.052681,2.6185
-0.052666,3.6307
-0.052646,4.6425
-0.05262,5.6538
-0.05259,6.6645
-0.052554,7.6745
-0.052513,8.6837
-0.052467,9.6921
-0.052415,10.699
-0.052358,11.706
-0.052296,12.711
-0.052229,13.715
-0.052157,14.717
-0.052079,15.718
-0.051996,16.717
-0.051908,17.715
-0.051815,18.711
-0.051717,19.705
-0.051614,20.697
-0.051505,21.686
-0.051391,22.674
-0.051272,23.66
-0.051149,24.643
-0.051019,25.623
-0.050885,26.601
-0.050746,27.576
-0.050602,28.549
-0.050453,29.519
-0.050298,30.485
-0.050139,31.449
-0.049975,32.41
-0.049805,33.367
-0.049631,34.321
-0.049452,35.271
-0.049268,36.218
-0.049079,37.161
-0.048885,38.101
-0.048686,39.037
-0.048482,39.968
-0.048274,40.896
-0.04806,41.82
-0.047842,42.739
-0.047619,43.655
-0.047392,44.565
-0.047159,45.472
-0.046922,46.374
-0.04668,47.271
-0.046434,48.163
-0.046183,49.051
-0.045927,49.934
-0.045667,50.811
-0.045402,51.684
-0.045133,52.551
-0.044859,53.414
-0.044581,54.27
-0.044298,55.122
-0.044011,55.968
-0.043719,56.808
-0.043423,57.643
-0.043123,58.471
-0.042818,59.294
-0.042509,60.111
-0.042196,60.922
-0.041879,61.727
-0.041557,62.526
-0.041232,63.319
-0.040902,64.105
-0.040568,64.884
-0.04023,65.658
-0.039888,66.424
-0.039542,67.184
-0.039193,67.938
-0.038839,68.684
-0.038481,69.424
-0.03812,70.156
-0.037754,70.882
-0.037385,71.601
-0.037013,72.312
-0.036636,73.016
-0.036256,73.713
-0.035872,74.403
-0.035485,75.085
-0.035094,75.759
-0.0347,76.426
-0.034302,77.085
-0.033901,77.737
-0.033496,78.381
-0.033088,79.017
-0.032677,79.645
-0.032262,80.265
-0.031844,80.877
-0.031423,81.481
-0.030999,82.077
-0.030572,82.664
-0.030142,83.244
-0.029709,83.815
-0.029272,84.377
-0.028833,84.931
-0.028391,85.477
-0.027946,86.014
-0.027499,86.543
-0.027048,87.063
-0.026595,87.574
-0.026139,88.076
-0.025681,88.57
-0.02522,89.055
-0.024756,89.53
-0.024291,89.997
-0.023822,90.455
-0.023351,90.904
-0.022878,91.344
-0.022403,91.774
-0.021925,92.196
-0.021446,92.608
-0.020964,93.011
-0.02048,93.404
-0.019994,93.789
-0.019506,94.164
-0.019016,94.529
-0.018524,94.885
-0.01803,95.232
-0.017534,95.569
-0.017037,95.896
-0.016538,96.214
-0.016037,96.522
-0.015535,96.821
-0.015031,97.11
-0.014526,97.389
-0.014019,97.658
-0.013511,97.918
-0.013002,98.168
-0.012491,98.408
-0.011979,98.638
-0.011465,98.859
-0.010951,99.069
-0.010435,99.27
-0.0099189,99.46
-0.0094014,99.641
-0.008883,99.812
-0.0083636,99.972
-0.0078434,100.12
-0.0073224,100.26
-0.0068007,100.39
-0.0062784,100.52
-0.0057554,100.63
-0.0052318,100.73
-0.0047077,100.82
-0.0041831,100.9
-0.0036581,100.97
-0.0031328,101.03
-0.0026071,101.08
-0.0020812,101.12
-0.001555,101.15
-0.0010287,101.17
-0.00050236,101.18
